"","doc_id","sentence","token","upos","Entity"
"30454","doc3835","friends family sports music golf good beer dog wife","music","NOUN","Hobbies"
"30455","doc3835","friends family sports music golf good beer dog wife","golf","NOUN","Hobbies"
"30456","doc3835","friends family sports music golf good beer dog wife","good","ADJ","Personality"
"30468","doc3837","tech writereditor wiley author se london blogger now teacher","author","NOUN","Profession"
"30473","doc3837","tech writereditor wiley author se london blogger now teacher","teacher","NOUN","Profession"
"30478","doc3838","americas youtube news national local news celebrity news httpstcorhmbqtuqr","local","ADJ","Profession"
"30485","doc3839","kids cant read good want learn good stuff zoolander","read","VERB","Hobbies"
"30486","doc3839","kids cant read good want learn good stuff zoolander","good","ADJ","Personality"
"30489","doc3839","kids cant read good want learn good stuff zoolander","good","ADJ","Personality"
"30492","doc3840","sales rep wife nonvegetarian like lift heavy things sometimes put head ready trashy novels run absolutely necessary","sales","NOUN","Profession"
"30546","doc3844","board member k<U+653C><U+3E34>ssbohrer vice president esta european association bridging stakeholders lecturer leadershipchange inseader tweets view","lecturer","ADP","Profession"
"30561","doc3845","official page secret decision making body controles governments corporations political satire lets poke fun gop resistance impeach","political","ADJ","Profession"
"30570","doc3846","criminal lawyer mum owned dogs","lawyer","NOUN","Profession"
"30582","doc3848","games sports wwe sports commentary journalists pundits soccer music hiphoprap news","games","NOUN","Hobbies"
"30583","doc3848","games sports wwe sports commentary journalists pundits soccer music hiphoprap news","sports","NOUN","Hobbies"
"30585","doc3848","games sports wwe sports commentary journalists pundits soccer music hiphoprap news","sports","NOUN","Hobbies"
"30589","doc3848","games sports wwe sports commentary journalists pundits soccer music hiphoprap news","soccer","NOUN","Hobbies"
"30590","doc3848","games sports wwe sports commentary journalists pundits soccer music hiphoprap news","music","NOUN","Hobbies"
"30593","doc3849","student computer science ufal brazil trying game developer computer scientist software engineer profile blacksamurai","student","NOUN","Profession"
"30594","doc3849","student computer science ufal brazil trying game developer computer scientist software engineer profile blacksamurai","computer","NOUN","Profession"
"30599","doc3849","student computer science ufal brazil trying game developer computer scientist software engineer profile blacksamurai","game","NOUN","Profession"
"30600","doc3849","student computer science ufal brazil trying game developer computer scientist software engineer profile blacksamurai","developer","NOUN","Profession"
"30601","doc3849","student computer science ufal brazil trying game developer computer scientist software engineer profile blacksamurai","computer","NOUN","Profession"
"30602","doc3849","student computer science ufal brazil trying game developer computer scientist software engineer profile blacksamurai","scientist","NOUN","Profession"
"30603","doc3849","student computer science ufal brazil trying game developer computer scientist software engineer profile blacksamurai","software","NOUN","Profession"
"30604","doc3849","student computer science ufal brazil trying game developer computer scientist software engineer profile blacksamurai","engineer","NOUN","Profession"
"30631","doc3853","digital marketing pr girl u branding social media web graphic design events promotions life good travel hawaii u japan","marketing","NOUN","Profession"
"30636","doc3853","digital marketing pr girl u branding social media web graphic design events promotions life good travel hawaii u japan","social","ADJ","Profession"
"30637","doc3853","digital marketing pr girl u branding social media web graphic design events promotions life good travel hawaii u japan","media","NOUN","Profession"
"30638","doc3853","digital marketing pr girl u branding social media web graphic design events promotions life good travel hawaii u japan","web","NOUN","Profession"
"30639","doc3853","digital marketing pr girl u branding social media web graphic design events promotions life good travel hawaii u japan","graphic","ADJ","Profession"
"30640","doc3853","digital marketing pr girl u branding social media web graphic design events promotions life good travel hawaii u japan","design","NOUN","Profession"
"30644","doc3853","digital marketing pr girl u branding social media web graphic design events promotions life good travel hawaii u japan","good","ADJ","Personality"
"30649","doc3854","proud father beautiful daughters im sergeant corrections rather die without kids family avid sport fan","proud","ADJ","Personality"
"30666","doc3855","bass player motorcycles good times","motorcycles","NOUN","Hobbies"
"30667","doc3855","bass player motorcycles good times","good","ADJ","Personality"
"30674","doc3857","baker next door","next","ADJ","Organization"
"30685","doc3860","husband father healthcare professional bassist leisure enthusiast","professional","ADJ","Profession"
"30690","doc3861","trained computer systems engineer masters management organizational change sport lover rb musics country musics movie lover","computer","NOUN","Profession"
"30691","doc3861","trained computer systems engineer masters management organizational change sport lover rb musics country musics movie lover","systems","NOUN","Profession"
"30692","doc3861","trained computer systems engineer masters management organizational change sport lover rb musics country musics movie lover","engineer","NOUN","Profession"
"30694","doc3861","trained computer systems engineer masters management organizational change sport lover rb musics country musics movie lover","management","NOUN","Profession"
"30705","doc3862","music life","music","NOUN","Hobbies"
"30724","doc3865","learning today continuingufd","learning","VERB","Profession"
"30729","doc3866","working kenindia assurance company mombasa branch","assurance","NOUN","Profession"
"30730","doc3866","working kenindia assurance company mombasa branch","company","NOUN","Profession"
"30736","doc3867","ufbbofficialumukorogloryblogpageuf breakingnewssportinformation dmufeopen business advertpromotionshoutout ufe ifbufaf magnifiglory","business","NOUN","Profession"
"30755","doc3870","just friendly","friendly","ADJ","Personality"
"30773","doc3872","calvince ambiro eldest son marickus josphine homa bay county born small village kalwal wkarachuonyo ward politics taste","politics","NOUN","Hobbies"
"30789","doc3876","radio presenterbloggerpromotermchype manshowbiz criticsocial media commentator","media","NOUN","Profession"
"30809","doc3881","nurse amateur poet memi","nurse","NOUN","Profession"
"30811","doc3881","nurse amateur poet memi","poet","NOUN","Profession"
"30813","doc3882","proud b muslim u dil hai pakistani ufd job abu dhabi ufavote ppp","proud","ADJ","Personality"
"30827","doc3883","believer social justice good others","social","ADJ","Profession"
"30829","doc3883","believer social justice good others","good","ADJ","Personality"
"30845","doc3885","husband father four support ms society fascinated markets sirius helping great people provide financial security family","support","NOUN","Profession"
"30855","doc3885","husband father four support ms society fascinated markets sirius helping great people provide financial security family","financial","ADJ","Profession"
