,user_id,Description,NER,GPE,LOC,ORG,NORP,WORK_OF_ART,Other
4453,1081652750734319617,"I love sports, from the @Browns and @Buckeyes to the @Reds and many more! I also like talking politics and listening to podcasts particularly @sticktofootball","('@Buckeyes', 'PERSON')",,,,,,"('@Buckeyes', 'PERSON')"
4454,852080733346832384,Today you are you ... That is truer than true ... There is no one alive who is you-er than you !,"('Today', 'DATE')",,,,,,"('Today', 'DATE')"
4455,842749293815627776,Marketing specialist,,,,,,,
4456,1080442385056911360,"Empathetic,Generous,Diligent,Courageous,Ambitious,Affectionate,I depend on me. I am Manchester United fan <U+0001F914><U+0001F914>
Phone Number +2348087784699
°Football Lover <U+0001F4AF>","[('Manchester United', 'PERSON'), ('U+0001F914><U+0001F914', 'PERSON'), ('Phone Number', 'PERSON'), ('2348087784699', 'DATE'), ('°Football Lover', 'PERSON'), ('U+0001F4AF', 'PERSON')]",,,,,,"{('°Football Lover', 'PERSON'), ('Manchester United', 'PERSON'), ('2348087784699', 'DATE'), ('U+0001F914><U+0001F914', 'PERSON'), ('U+0001F4AF', 'PERSON'), ('Phone Number', 'PERSON')}"
4457,307427761,You can find me at https://t.co/IdKRd67ZxL,,,,,,,
4458,24984160,"AFL, Liverpool, EPL, NBA, Cricket, love sport in general.","[('AFL', 'GPE'), ('Liverpool', 'GPE'), ('NBA', 'ORG'), ('Cricket', 'GPE')]","{'AFL', 'Liverpool', 'Cricket'}",,NBA,,,
4459,1021213878963843072,Esthetician <U+0001F9D6><U+0001F3FC><U+200D><U+2640><U+FE0F> Youtuber <U+0001F3A5> Teaching you how to reach your skin goals <U+0001F495><U+0001F447><U+0001F3FC> LATEST VIDEO <U+0001F447><U+0001F3FC> https://t.co/9NJFbdIQ48,"[('Esthetician', 'NORP'), ('Youtuber', 'GPE'), ('LATEST VIDEO <U+0001F447><U+0001F3FC', 'FAC')]",Youtuber,,,Esthetician,,"('LATEST VIDEO <U+0001F447><U+0001F3FC', 'FAC')"
4460,1081649706349006849,champion,,,,,,,
4461,4137295727,"Live in Madison Alabama. Volunteer Friends of DublinPark Life is good Love the Lord,my husband Matthew& our 4 dogs","[('Madison Alabama', 'GPE'), ('Volunteer Friends of DublinPark Life', 'ORG'), ('Love', 'WORK_OF_ART'), ('Matthew&', 'PERSON'), ('4', 'CARDINAL')]",Madison Alabama,,Volunteer Friends of DublinPark Life,,Love,"{('Matthew&', 'PERSON'), ('4', 'CARDINAL')}"
4462,1081649324143054851,"An Extrovert <U+0001F46C>
Kídz Favørite<U+0001F60B>
The implest Âmongst ßilliønz<U+0001F60E>
Get Close Your Gonna Know More<U+0001F44B>","[('Extrovert', 'PERSON'), ('Kídz Favørite', 'PERSON'), ('Get Close', 'PERSON')]",,,,,,"{('Kídz Favørite', 'PERSON'), ('Get Close', 'PERSON'), ('Extrovert', 'PERSON')}"
4463,153746311,"Teamnokufeli 
<U+264E>","('Teamnokufeli', 'NORP')",,,,Teamnokufeli,,
4464,1081647913338634240,Apanthropic ][ aspiring fullstack developer.,,,,,,,
4465,1081264481882251270,Please follow me <U+263A><U+FE0F>,,,,,,,
4466,1029168088485384193,Son of the soil,,,,,,,
4467,2243584398,MaxamedBarre,"('MaxamedBarre', 'ORG')",,,MaxamedBarre,,,
4468,1081646299873718272,"~The worst part about being sad, is not knowing what makes you happy anymore~",,,,,,,
4469,1081645801112248320,"i just added another underscore  lover of jesus, luke, crocs, & goats  rhs <U+27A1><U+FE0F> una <U+27A1><U+FE0F> nwscc","[('\x95', 'ORG'), ('\x95', 'ORG')]",,,,,,
4470,1022921948039467013,"A professional subtitle editor(movie, music videos,comedy) for more information email:sirmike219@gmail.com",,,,,,,
4471,1081644043254317056,"Independent Conservative if you are Not For Trump=GFYS, WWG1WGA,#QisnoConspiracytheory...#MAGA,#KAG....#CallitlikeISeeit...#NoFilter. #ShadowBanned, #AtTheStorm","[('Independent Conservative', 'ORG'), ('#ShadowBanned', 'ORG')]",,,"{'#ShadowBanned', 'Independent Conservative'}",,,
4472,1081644887144087553,"WALLPAPERS IOS , ANDEROID <U+0001F438> X. XS Max . 7 , 7plus ,, NOTE 9,8,7,S8 ,S8 plus https://t.co/g08kk3M7pJ","[('IOS', 'ORG'), ('X. XS Max', 'PERSON'), ('7', 'CARDINAL'), ('7plus', 'CARDINAL'), ('S8', 'ORG')]",,,"{'S8', 'IOS'}",,,"{('7', 'CARDINAL'), ('7plus', 'CARDINAL'), ('X. XS Max', 'PERSON')}"
4473,754387600589357056,seeking thy way in all my engagements.,,,,,,,
4474,1081643604903370752,Blue is the colour....[i love Chelsea Fc],"('Chelsea Fc', 'ORG')",,,Chelsea Fc,,,
4475,1081637157905797120,"Im Colt, A #PROUDFATHER & #Christian &  host of Story Time, from the #YouTube channel, KIDD Outdoors, #TRUMP, #MAGA, #THESOUTH, #COUNTRYLIFE, #NRA #MOSSYOAK","[('Colt', 'PERSON'), ('PROUDFATHER &', 'ORG'), ('Christian &  ', 'ORG'), ('Story Time', 'PERSON'), ('YouTube', 'NORP'), ('KIDD Outdoors', 'ORG'), ('TRUMP', 'MONEY'), ('#MAGA', 'ORG'), ('THESOUTH', 'MONEY'), ('COUNTRYLIFE', 'MONEY'), ('#NRA #', 'MONEY'), ('MOSSYOAK', 'MONEY')]",,,"{'PROUDFATHER &', '#MAGA', 'Christian &  ', 'KIDD Outdoors'}",YouTube,,"{('COUNTRYLIFE', 'MONEY'), ('THESOUTH', 'MONEY'), ('#NRA #', 'MONEY'), ('Colt', 'PERSON'), ('TRUMP', 'MONEY'), ('MOSSYOAK', 'MONEY'), ('Story Time', 'PERSON')}"
4476,1043425690018820096,Product Manager who loves innovation and technology. I cant stop being surprise by the intelligence of humanity :),,,,,,,
4477,776578940030726144,I love my country. I defended it for many years. Trump is my president. I respect the Constitution and the rule of law. 2A all the way.,"[('many years', 'DATE'), ('Constitution', 'LAW')]",,,,,,"{('many years', 'DATE'), ('Constitution', 'LAW')}"
4478,1081642813408927746,married to my best friend for 28 years.. proud mother of a Marine Vet now Deputy Sheriff...,"('28 years', 'DATE')",,,,,,"('28 years', 'DATE')"
4479,1081642724338663426,<U+0001F5A4><U+0001F30D>Heart Eater<U+0001F30D><U+0001F5A4> #LLJ #NOCAP #333 #1400 #999 #freemynigga6,"[('LLJ', 'PERSON'), ('#NOCAP #', 'MONEY')]",,,,,,"{('#NOCAP #', 'MONEY'), ('LLJ', 'PERSON')}"
4480,937876891,Im just like everyone else on Twitter...a human being searching for validation by other human beings,"('Twitter', 'GPE')",Twitter,,,,,
4481,1081640939242823683,"Crazy being<U+0001F51E><U+0001F51E>
Lover of music<U+0001F3B6><U+0001F3B6>
Game lover <U+0001F3AE><U+0001F3AE>
Web developer","[('Crazy', 'PERSON'), ('Game', 'PERSON')]",,,,,,"{('Crazy', 'PERSON'), ('Game', 'PERSON')}"
4482,379425107,"Pro-life,pro-Israel,pro-Trump,Christian Conservative,G-d is NOT dead,PC is for dummies, progressives are immoral and Muslims are delusional. MSM are liars.","[('Israel', 'GPE'), ('Trump,Christian Conservative', 'ORG'), ('Muslims', 'NORP'), ('MSM', 'ORG')]",Israel,,"{'MSM', 'Trump,Christian Conservative'}",Muslims,,
4483,1080315708574232576,"Prophetic Holy Spirit Ministry
Conservative Politics <U+0001F64F><U+0001F3FE><U+2764><U+FE0F><U+0001F1FA><U+0001F1F8>","('Prophetic Holy Spirit Ministry', 'ORG')",,,Prophetic Holy Spirit Ministry,,,
4484,2218003944,what did u expect?,,,,,,,
4485,1054525883803938816,"dialysis patient  who needs a kidney transplant. I use CBD and it does wonders for me. You should try it too!
https://t.co/kx10YxsRmA","('CBD', 'ORG')",,,CBD,,,
4486,275459215,A Shakespearean Tragedy... lowkey in love with food |<U+2606><U+2606><U+2606><U+0001F1F2><U+0001F1FC>,,,,,,,
4487,295279798,"Abierta a discusión respetuosa, siempre. No se lanzan ni se reciben insultos.",,,,,,,
4488,1081637455726559232,Depressed I had to make a new Twitter Account <U+0001F34A>,,,,,,,
4489,1081636840069890048,"I am ME. I am an American born Person. I consider myself, as all other Americans, a member of the Board when it comes to The United States Of America.","[('ME', 'DATE'), ('American', 'NORP'), ('Person', 'PERSON'), ('Americans', 'NORP'), ('Board', 'ORG'), ('The United States Of America', 'GPE')]",The United States Of America,,Board,"{'Americans', 'American'}",,"{('ME', 'DATE'), ('Person', 'PERSON')}"
4490,3298742357,I empower and train teachers how to have the heart of a Teacher and not just the content of one.,,,,,,,
4491,24656772,"I am everything I ever wanted to be. I am me. Like me or leave me.. I will always be the sweetheart, the kind, caring, loving woman God made me to be.",,,,,,,
4492,73780543,Jesus follower. Husband. Father. Web Support Specialist for NewSpring Church. Nerd.,"[('Jesus', 'PERSON'), ('Husband', 'PERSON'), ('NewSpring Church', 'ORG'), ('Nerd', 'ORG')]",,,"{'Nerd', 'NewSpring Church'}",,,"{('Husband', 'PERSON'), ('Jesus', 'PERSON')}"
4493,206361663,"Free educational materials for teachers, students, & parents. Printables, worksheets, PowerPoints, images, online study games, & more.","('PowerPoints', 'ORG')",,,PowerPoints,,,
4494,2865898309,YouTube - TheHexknight -Twitch - TheHexknight  - TheHexknight on Xbox  - TheHexknight819 on Steam,"[('YouTube - TheHexknight', 'PERSON'), ('Xbox  - TheHexknight819 on Steam', 'FAC')]",,,,,,"{('Xbox  - TheHexknight819 on Steam', 'FAC'), ('YouTube - TheHexknight', 'PERSON')}"
4495,1081335258530922496,easygoing god fearing and trustworthy person,,,,,,,
4496,475567165,Historical/crime/paranormal researcher. Paranormal Investigator. Author. Radio presenter. Artist. Chronic Illness warrior-Rheumatoid Arthritis. Activist.,"[('Chronic Illness', 'ORG'), ('Rheumatoid Arthritis', 'PERSON'), ('Activist', 'ORG')]",,,"{'Activist', 'Chronic Illness'}",,,"('Rheumatoid Arthritis', 'PERSON')"
4497,1081630018911068160,<U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F>,,,,,,,
4498,390353980,"Great lover of life and all fine things..
Licenced Pharmacists. 
Quote to Quote  MAKE LOVE NOT WAR!!!",,,,,,,
4499,1077985717773656069,Education makes me very special,,,,,,,
4500,858885733,"Personal , Corporate , Group : Boxing, MMA and Street Survival Trainer over 50 Years  experience.","[('MMA', 'NORP'), ('Survival Trainer', 'PERSON'), ('50 Years', 'DATE')]",,,,MMA,,"{('50 Years', 'DATE'), ('Survival Trainer', 'PERSON')}"
4501,959805335820292102,I'm fat af and play csgo a lot.....,,,,,,,
4502,1168907660,"I'm not Democratic left nor Republican right...I'm an American...a U.S. Citizen right down the middle. If our elected officials can't pull it together,we better","[('Democratic', 'NORP'), ('Republican', 'NORP'), ('American', 'NORP'), ('U.S.', 'GPE')]",U.S.,,,"{'Democratic', 'Republican', 'American'}",,
4503,1081625295185014784,*NEW ACCOUNT* Hood Bitch OUT NOW LINK IN BIO ANTI AS A MF <U+0001F937><U+0001F3FD><U+200D><U+2642><U+FE0F><U+0001F910> Contact<U+0001F449><U+0001F3FC> TayDaGeeBooking@gmail.com,"[('BIO ANTI', 'ORG'), ('MF', 'ORG'), ('Contact', 'WORK_OF_ART')]",,,"{'MF', 'BIO ANTI'}",,Contact,
4504,1081624900459216897,play hockey for @SouthNottmHC (not very well) and cricket for @CaythorpeCc (even worse than I do hockey),"[('@SouthNottmHC', 'PERSON'), ('@CaythorpeCc', 'GPE')]",@CaythorpeCc,,,,,"('@SouthNottmHC', 'PERSON')"
4505,752818932,"Writer, Policy and financial Analyst. politics enthusiast.","('Analyst', 'ORG')",,,Analyst,,,
4506,1040159609560989696,"Leadership with integrity. Entertainment, Government ,Government & Politics International Politics Local Music Local News TV World News News","[('Government & Politics International Politics Local Music Local News TV', 'ORG'), ('World News News', 'ORG')]",,,"{'Government & Politics International Politics Local Music Local News TV', 'World News News'}",,,
4507,1081251521998647296,"#MAGA ,#KAG, PRO 2A, DEPLORABLE, NATIONALIST,<U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8>","[('MAGA', 'GPE'), ('#KAG', 'MONEY'), ('PRO 2A', 'ORG'), ('NATIONALIST,<U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8', 'GPE')]","{'MAGA', 'NATIONALIST,<U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8'}",,PRO 2A,,,"('#KAG', 'MONEY')"
4508,92675025,Online Marketing Strategist & Consultant,"('Online Marketing Strategist & Consultant', 'ORG')",,,Online Marketing Strategist & Consultant,,,
4509,1081621634220507137,"Just breath and pray and hope things will be brighter on the other side. Remember to smile and show kindness and love...
single mom of 2 beautiful girls ...","('2', 'CARDINAL')",,,,,,"('2', 'CARDINAL')"
4510,956321225663541249,Mr jeo,,,,,,,
4511,940448438,"Science guy, 
NMR spectroscopy, Science Research, Scientific Writing, Education, Gardening and Horticulture, Oak Trees","[('NMR', 'ORG'), ('Science Research', 'ORG'), ('Scientific Writing', 'ORG'), ('Education', 'ORG'), ('Gardening and Horticulture', 'ORG'), ('Oak Trees', 'PERSON')]",,,"{'Gardening and Horticulture', 'Science Research', 'Scientific Writing', 'NMR', 'Education'}",,,"('Oak Trees', 'PERSON')"
4512,1081570058911051777,pastor tb joshua from synagogue church of all nation lagos nigeria,,,,,,,
4513,841526734143004672,"#TammyWynette
#GeorgeJones
 #GeorgeJonesAndTammyWynette #TammyWynetteAndGeorgeJones #GeorgeAndTammy #ClassicCountryMusic #CountryMusic","[('TammyWynette', 'ORG'), ('GeorgeJones', 'ORG'), ('#GeorgeJonesAndTammyWynette #', 'MONEY'), ('#ClassicCountryMusic', 'MONEY'), ('CountryMusic', 'MONEY')]",,,"{'GeorgeJones', 'TammyWynette'}",,,"{('CountryMusic', 'MONEY'), ('#GeorgeJonesAndTammyWynette #', 'MONEY'), ('#ClassicCountryMusic', 'MONEY')}"
4514,1081619920323076096,MD Karim is founder of the School of Democratic Political Economics. He is  initiator of  basic structural-institutional reforms in Bangladesh since 1982.,"[('MD Karim', 'PERSON'), ('the School of Democratic Political Economics', 'ORG'), (' ', 'NORP'), (' ', 'NORP'), ('Bangladesh', 'GPE'), ('1982', 'DATE')]",Bangladesh,,the School of Democratic Political Economics, ,,"{('1982', 'DATE'), ('MD Karim', 'PERSON')}"
4515,740208119440146432,Catch me on Good Morning Jacksonville weekdays on First Coast News WTLV 12/WJXX 25 | #UGAAlum | Add me on insta @lanajharris and FB @lanaharrisnews <U+0001F4F8><U+0001F30A><U+2600><U+FE0F>,"[('Good Morning Jacksonville', 'PERSON'), ('First Coast News WTLV', 'ORG'), ('25', 'CARDINAL'), ('@lanajharris', 'GPE')]",@lanajharris,,First Coast News WTLV,,,"{('25', 'CARDINAL'), ('Good Morning Jacksonville', 'PERSON')}"
4516,1469426376,"I'm a man with big goals and big dreams, Being satisfied is my goal in life, satisfied by means of enjoying life, fun & outgoing, I also enjoy comedy .",,,,,,,
4517,3433887372,M8trix Communications is a National Information Technology Brokerage firm. We offer End to End IT Solutions and Consulting.,"[('M8trix Communications', 'ORG'), ('National Information Technology Brokerage', 'ORG')]",,,"{'M8trix Communications', 'National Information Technology Brokerage'}",,,
4518,1080158117965557760,"Helping people succeed in their careers, and discover meaningful jobs at d best companies.#AskQs & I'm gonna tell you only if u ask politely,#ladiesneedrespect",,,,,,,
4519,1081618237463412736,"#MAGA,American Nationalist, Build The Wall, Pro Free Speech, Pro Gun, A Real Bad Goy!!!","[('MAGA', 'GPE'), ('American Nationalist', 'ORG'), ('Build', 'ORG'), ('Pro Gun', 'ORG')]",MAGA,,"{'Build', 'Pro Gun', 'American Nationalist'}",,,
4520,815635564825296896,Ex CEO and Founder @team_repulse_  No longer managing or playing the game.,"[('Founder @team_repulse_', 'ORG'), (' ', 'NORP')]",,,Founder @team_repulse_, ,,
4521,1000533862856970242,#MeSioux #ImWithHer #NativeLivesMatter I follow back 1/1024th of the time. Big supporter of affirmative action.,"('#MeSioux #', 'MONEY')",,,,,,"('#MeSioux #', 'MONEY')"
4522,3097780451,"God, faith, family, respect, friends, books and conservativism",,,,,,,
4523,1081616617715445760,God first||Music Lover||#SniperGang||#MUFC||May24||,,,,,,,
4524,140187322,Husband of Ginger..Daddy to Abby and Katelyn... 6 and 10 Anchor at KFOR TV...and member of the KISS Army.,"[('Abby', 'PERSON'), ('Katelyn', 'GPE'), ('6', 'CARDINAL'), ('KFOR', 'ORG'), ('the KISS Army', 'ORG')]",Katelyn,,"{'KFOR', 'the KISS Army'}",,,"{('6', 'CARDINAL'), ('Abby', 'PERSON')}"
4525,736797638864031744,chasing the Drills,,,,,,,
4526,1081615407042252800,this is where ill be posting hot takes & generally speaking my mind :),,,,,,,
4527,1073132193835311104,"Journalist, Political Analyst,  Blogger, Human rights activist. Views strictly mine.","[('Political Analyst', 'ORG'), (' Blogger', 'ORG')]",,,"{' Blogger', 'Political Analyst'}",,,
4528,1023552108212236288,sippin roca patron<U+0001F379>,,,,,,,
4529,1626487452,"#History enthusiast, writer, and a #Leafs fan. You'll probably be able to find me in the back of a bookstore.","('Leafs', 'PERSON')",,,,,,"('Leafs', 'PERSON')"
4530,1081231816193761280,"Website Designing Company in Delhi, Website Development Company in Delhi, Web Application Development, Website Design, website designing company in india,","[('Delhi', 'GPE'), ('Website Development Company', 'ORG'), ('Delhi', 'GPE'), ('india', 'GPE')]","{'india', 'Delhi'}",,Website Development Company,,,
4531,314719371,Marine Engineer<U+0001F529><U+0001F527><U+2693>  || Be humble || @Chelseafc <U+26BD>||  @warriors<U+0001F3C0> || Matthew 6:33,"[('Marine Engineer', 'PERSON'), ('U+0001F529><U+0001F527><U+2693', 'GPE'), ('U+26BD>||', 'PERSON'), (' ', 'NORP'), ('Matthew 6:33', 'PERSON')]",U+0001F529><U+0001F527><U+2693,,, ,,"{('U+26BD>||', 'PERSON'), ('Matthew 6:33', 'PERSON'), ('Marine Engineer', 'PERSON')}"
4532,821888720211210240,"I am a motivational speaker,a mentor, human rights activist and a Patron  & Founder Of Talented Children Of Grace-Kenya Orphanage & School","[('Patron  ', 'ORG'), ('Founder Of Talented Children Of Grace-Kenya Orphanage & School', 'WORK_OF_ART')]",,,Patron  ,,Founder Of Talented Children Of Grace-Kenya Orphanage & School,
4533,48186714,<U+0001F1F5><U+0001F1F7><U+0001F1E8><U+0001F1F1> Biologist loving Gods creation<U+0001F52C> #Catholic #Science4Life Tweets represent personal opinions.,"[('Biologist', 'ORG'), ('God\x92s', 'GPE'), ('U+0001F52C', 'ORG'), ('#Catholic #', 'MONEY')]",Gods,,"{'Biologist', 'U+0001F52C'}",,,"('#Catholic #', 'MONEY')"
4534,304918156,"KOMO 4 News Producer, @SeattleU Grad, & Real Washingtonian who is also @NewMexicoTrue Send me Seattle area story ideas/Breaking news tips to aiteel@komonews.com","[('4', 'CARDINAL'), ('News Producer', 'PERSON'), ('Seattle', 'GPE')]",Seattle,,,,,"{('News Producer', 'PERSON'), ('4', 'CARDINAL')}"
4535,14398091,CEO @basepaws.,,,,,,,
4536,948602474029559808,"Journalist
#Feminism #HumanRights #Migrants #Refugees AÜ SBF","[('#', 'CARDINAL'), ('HumanRights #Migrants', 'ORG')]",,,HumanRights #Migrants,,,"('#', 'CARDINAL')"
4537,934219311689977856,WWE MMA Sports News Weather General News Business & Finance World News Technology Science Music Pop Hip-Hop/Rap Latino Music R&B/Soul Classic Rock Dance Games,"[('WWE', 'ORG'), ('MMA Sports News Weather General News Business & Finance World News Technology Science Music Pop Hip-Hop/Rap Latino Music R&B/Soul Classic Rock Dance Games', 'EVENT')]",,,WWE,,,"('MMA Sports News Weather General News Business & Finance World News Technology Science Music Pop Hip-Hop/Rap Latino Music R&B/Soul Classic Rock Dance Games', 'EVENT')"
4538,1002091375750467584,"Twitter ,Gamer and Twitch Streamer Please come and Follow my Twitch https://t.co/Xk4ZSZq2z9","[('Gamer', 'PERSON'), ('Twitch Streamer Please', 'ORG')]",,,Twitch Streamer Please,,,"('Gamer', 'PERSON')"
4539,1051971917874229248,My name is PicvidBoomer I make CPPS videos on YouTube sometimes and other games.,"[('CPPS', 'ORG'), ('YouTube', 'ORG')]",,,"{'CPPS', 'YouTube'}",,,
4540,1081608767916163073,"Mixed Swirl <U+0001F366><U+0001F36B> African American, Indian & Cherokee Virgo<U+264D><U+FE0F> C/o: Twenty 1<U+FE0F><U+20E3>9<U+FE0F><U+20E3> I love love love black art<U+0001F629><U+270A><U+0001F3FF><U+2665><U+FE0F>","[('\x95African', 'NORP'), ('American', 'NORP'), ('Indian & Cherokee', 'ORG'), ('Twenty 1<U+FE0F><U+20E3>9<U+FE0F><U+20E3', 'CARDINAL')]",,,Indian & Cherokee,"{'\x95African', 'American'}",,"('Twenty 1<U+FE0F><U+20E3>9<U+FE0F><U+20E3', 'CARDINAL')"
