"","doc_id","sentence","token","upos","Entity"
"33518","doc3762","rivercity cafe uufefufufuf proud grandma uf","proud","ADJ","Personality"
"33523","doc3763","im cool hardworking loving caring young man","hardworking","NOUN","Personality"
"33524","doc3763","im cool hardworking loving caring young man","loving","VERB","Personality"
"33577","doc3770","family illini cubs bears bulls wewillwin sports gambling fantasy sports","sports","NOUN","Hobbies"
"33580","doc3770","family illini cubs bears bulls wewillwin sports gambling fantasy sports","sports","NOUN","Hobbies"
"33584","doc3771","name lexi like dancing don<U+393C><U+3E32>","dancing","VERB","Hobbies"
"33590","doc3771","t love beach wdw oh mention love wdw lol ufand absolutely love love love dolan twins","beach","NOUN","Hobbies"
"33604","doc3772","assistant track field coach university louisville","assistant","NOUN","Profession"
"33606","doc3772","assistant track field coach university louisville","field","NOUN","Profession"
"33607","doc3772","assistant track field coach university louisville","coach","NOUN","Profession"
"33608","doc3772","assistant track field coach university louisville","university","NOUN","Profession"
"33610","doc3773","married father great kids grandkids god family constitution opinions expressed mine reflect views one else","married","ADJ","Personality"
"33629","doc3774","ma geopolitics strategy international affairs","affairs","NOUN","Profession"
"33639","doc3776","working clips videos graphics support supieror dominate women serving thebnwouufef uufefcuckuufef uffbetauff ufsissyufb uufefstaylockeduufef","support","VERB","Profession"
"33656","doc3778","university oregon","university","NOUN","Profession"
"33669","doc3782","name nicoco <U+393C><U+3E32>m transgender artist write perform produce art <U+393C><U+3E32>m currently recording first album <U+393C><U+3E33>heart hearts<U+393C><U+3E34>","artist","NOUN","Profession"
"33695","doc3784","uticacollege lambdaschool ethicalhacking science bs legal studies ms legal studies ms compliance law ms cybersecurity computer forensics","legal","ADJ","Profession"
"33698","doc3784","uticacollege lambdaschool ethicalhacking science bs legal studies ms legal studies ms compliance law ms cybersecurity computer forensics","legal","ADJ","Profession"
"33705","doc3784","uticacollege lambdaschool ethicalhacking science bs legal studies ms legal studies ms compliance law ms cybersecurity computer forensics","computer","NOUN","Profession"
"33707","doc3785","business manager manheim central sd","business","NOUN","Profession"
"33708","doc3785","business manager manheim central sd","manager","NOUN","Profession"
"33753","doc3793","years phd holistic medicine certified practitioner polywood global network owing artwork museums tate documented tantra yoga tuition songwriter","practitioner","NOUN","Profession"
"33756","doc3793","years phd holistic medicine certified practitioner polywood global network owing artwork museums tate documented tantra yoga tuition songwriter","network","NOUN","Profession"
"33763","doc3793","years phd holistic medicine certified practitioner polywood global network owing artwork museums tate documented tantra yoga tuition songwriter","yoga","NOUN","Hobbies"
"33769","doc3794","love listing making music world awesome place people","music","NOUN","Hobbies"
"33778","doc3795","ufcollege gurl ufuffdudufbb studying political science law public policyufuffduduufef proud mother relationship taurusuufefuf","political","ADJ","Profession"
"33783","doc3795","ufcollege gurl ufuffdudufbb studying political science law public policyufuffduduufef proud mother relationship taurusuufefuf","proud","ADJ","Personality"
"33804","doc3797","fan page bilawal bhutto worst enemy pigliotics piglioticians pigliotism pigliocracy will kill pigliotics restore politics","politics","NOUN","Hobbies"
"33815","doc3799","creative thinking exploring new ideas marathons insightful film","creative","ADJ","Personality"
"33822","doc3799","creative thinking exploring new ideas marathons insightful film","film","NOUN","Profession"
"33824","doc3801","journalist reporter","journalist","NOUN","Profession"
"33825","doc3801","journalist reporter","reporter","NOUN","Profession"
"33828","doc3802","love presidentjoined twitter maga uff christian lover jesus christmaga kag istandwithtrump nra usmc cufi prolife ufeeuffisraelufeeuffbansharia","twitter","NOUN","Organization"
"33845","doc3803","native ohioan conservative political junkie laughing bluetinkle transplanted cleveland sports fanatic","political","ADJ","Profession"
"33851","doc3803","native ohioan conservative political junkie laughing bluetinkle transplanted cleveland sports fanatic","sports","NOUN","Hobbies"
"33888","doc3807","consider rational grounded guy tries fair possible never judge book cover im always willing listen","rational","ADJ","Personality"
"33915","doc3808","proudly geomatician ufufaa die hard liverpool fan ufaaufaf follow follow back ufaf love drawing designing ufufufufc","drawing","VERB","Hobbies"
"33920","doc3809","interested international education foreign policy politics michigan va tech football college football general","education","NOUN","Profession"
"33923","doc3809","interested international education foreign policy politics michigan va tech football college football general","politics","NOUN","Hobbies"
"33927","doc3809","interested international education foreign policy politics michigan va tech football college football general","football","NOUN","Hobbies"
"33928","doc3809","interested international education foreign policy politics michigan va tech football college football general","college","NOUN","Profession"
"33929","doc3809","interested international education foreign policy politics michigan va tech football college football general","football","NOUN","Hobbies"
"33930","doc3809","interested international education foreign policy politics michigan va tech football college football general","general","NOUN","Profession"
"33931","doc3810","university massachusetts amherst","university","NOUN","Profession"
"33945","doc3812","dropjaw ventures provides access capital interim management advisory services scale business companies distress looking turnaround","management","NOUN","Profession"
"33949","doc3812","dropjaw ventures provides access capital interim management advisory services scale business companies distress looking turnaround","business","NOUN","Profession"
"33961","doc3813","erie ct pa lover realtor like hate politics depending foodie fun times","politics","NOUN","Hobbies"
"33963","doc3813","erie ct pa lover realtor like hate politics depending foodie fun times","foodie","VERB","Personality"
"33985","doc3816","loving person","loving","ADJ","Personality"
"33994","doc3817","crocmedia ceo host footyclassified offthebenchteam podcast soundingboardep chairman ballparkent","chairman","NOUN","Profession"
"34011","doc3822","follower jesus christ professional secondary school tutorhobby enjoys game footballsoccer","professional","ADJ","Profession"
"34013","doc3822","follower jesus christ professional secondary school tutorhobby enjoys game footballsoccer","school","NOUN","Profession"
"34016","doc3822","follower jesus christ professional secondary school tutorhobby enjoys game footballsoccer","game","NOUN","Profession"
"34080","doc3829","year old daughter loving husband td","loving","ADJ","Personality"
"34088","doc3831","procurement advisor united supporter foodie","foodie","NOUN","Personality"
"34089","doc3832","support freeenterprise government mountain resort development prosperous fossilfueled economy climate realist views expressed","support","VERB","Profession"
"34091","doc3832","support freeenterprise government mountain resort development prosperous fossilfueled economy climate realist views expressed","government","NOUN","Profession"
"34094","doc3832","support freeenterprise government mountain resort development prosperous fossilfueled economy climate realist views expressed","development","NOUN","Profession"
