"","doc_id","token","upos","Entity","pos_previous","pos_next","token_previous","token_next"
"28758","doc3634","younus","ADJ","Irrelavant",NA,"pos[w+1]=NOUN",NA,"token[w-1]=jamali"
"19312","doc2426","crime","NOUN","Irrelavant",NA,"pos[w+1]=NOUN",NA,"token[w-1]=prevention"
"26732","doc3373","thejuggalettesrus","SCONJ","Irrelavant",NA,"pos[w+1]=PROPN",NA,"token[w-1]=youtube"
"19697","doc2470","cougar","NOUN","Irrelavant","pos[w-1]=ADJ","pos[w+1]=NOUN","token[w-1]=next","token[w-1]=httpstcoathfpqcdvw"
"18385","doc2311","hu","NOUN","Irrelavant",NA,"pos[w+1]=PUNCT",NA,"token[w-1]=<U+393C><U+3E31>"
"18693","doc2348","bahraingp","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=PRON","token[w-1]=engineer","token[w-1]=u"
"24271","doc3049","strategist","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=development","token[w-1]=thinker"
"1136","doc151","local","ADJ","Profession","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=city","token[w-1]=municipalityfollow"
"7846","doc984","himufd","NOUN","Irrelavant","pos[w-1]=VERB",NA,"token[w-1]=blessed",NA
"22220","doc2786","state","NOUN","Irrelavant",NA,"pos[w+1]=VERB",NA,"token[w-1]=licensed"
"9595","doc1196","labor","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=committee","token[w-1]=workforce"
"5968","doc747","starland","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=INTJ","token[w-1]=name","token[w-1]=yes"
"3647","doc456","artist","NOUN","Profession","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=wildlife","token[w-1]=passionate"
"26043","doc3286","personality","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=INTJ","token[w-1]=tv","token[w-1]=httpstcoddeynezh"
"26608","doc3359","love","VERB","Irrelavant",NA,"pos[w+1]=VERB",NA,"token[w-1]=making"
"21398","doc2689","cleantech","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=ADP","token[w-1]=transformative","token[w-1]=uf"
"16488","doc2067","da","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=tzu","token[w-1]=vinci"
"20582","doc2575","feel","VERB","Irrelavant","pos[w-1]=VERB","pos[w+1]=ADJ","token[w-1]=know","token[w-1]=free"
"9675","doc1203","ut","ADJ","Irrelavant",NA,"pos[w+1]=PUNCT",NA,"token[w-1]=<U+393C><U+3E35>"
"15246","doc1918","emcee","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=PROPN","token[w-1]=host","token[w-1]=dj"
"20967","doc2622","coach","NOUN","Profession","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=bball","token[w-1]=ufcubdufefufcufcufbeufeubeufefuff"
"31217","doc3929","citizens","NOUN","Irrelavant","pos[w-1]=VERB","pos[w+1]=NOUN","token[w-1]=platform","token[w-1]=candidate"
"15774","doc1979","sure","ADJ","Irrelavant",NA,"pos[w+1]=PUNCT",NA,"token[w-1]=<U+393C><U+3E32>"
"9878","doc1228","stepped","VERB","Irrelavant","pos[w-1]=NOUN","pos[w+1]=ADP","token[w-1]=wen","token[w-1]=upon"
"3343","doc420","pm","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=VERB","token[w-1]=monsat","token[w-1]=closed"
"8920","doc1112","man","NOUN","Irrelavant",NA,"pos[w+1]=VERB",NA,"token[w-1]=stands"
"10520","doc1302","perspective","ADV","Irrelavant","pos[w-1]=VERB","pos[w+1]=PUNCT","token[w-1]=see","token[w-1]=<U+393C><U+3E34>"
"5192","doc651","measure","NOUN","Irrelavant","pos[w-1]=ADP",NA,"token[w-1]=beyond",NA
"20851","doc2609","will","AUX","Irrelavant","pos[w-1]=NOUN","pos[w+1]=VERB","token[w-1]=heart","token[w-1]=made"
"28093","doc3545","affordable","ADJ","Irrelavant","pos[w-1]=VERB","pos[w+1]=NOUN","token[w-1]=repare","token[w-1]=price"
"16339","doc2052","special","ADJ","Irrelavant","pos[w-1]=VERB","pos[w+1]=ADJ","token[w-1]=makes","token[w-1]=peaceful"
"30762","doc3872","eldest","ADJ","Irrelavant","pos[w-1]=ADP","pos[w+1]=NOUN","token[w-1]=ambiro","token[w-1]=son"
"28893","doc3651","humility","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=honesty","token[w-1]=mankind"
"13772","doc1732","<U+393C><U+3E32>s","NOUN","Irrelavant","pos[w-1]=NUM","pos[w+1]=X","token[w-1]=one","token[w-1]=enemya"
"20584","doc2575","ask","NOUN","Irrelavant","pos[w-1]=ADJ",NA,"token[w-1]=free",NA
"18568","doc2332","ufduffduf","NOUN","Irrelavant","pos[w-1]=NOUN",NA,"token[w-1]=book",NA
"23779","doc2984","art","NOUN","Irrelavant","pos[w-1]=VERB","pos[w+1]=NOUN","token[w-1]=tracking","token[w-1]=projects"
"10684","doc1323","goldrockbaltimore","SCONJ","Irrelavant","pos[w-1]=VERB","pos[w+1]=VERB","token[w-1]=follow","token[w-1]=ig"
"20363","doc2549","gain","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=power","token[w-1]=power"
"1528","doc202","exchange","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=zipcoin","token[w-1]=technology"
"643","doc87","nt","PART","Irrelavant","pos[w-1]=AUX","pos[w+1]=VERB","token[w-1]=do","token[w-1]=need"
"25504","doc3206","chemistry","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=bed","token[w-1]=krishnagiri"
"6159","doc770","sifa","ADP","Irrelavant",NA,"pos[w+1]=ADJ",NA,"token[w-1]=human"
"11962","doc1495","using","VERB","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=recover","token[w-1]=food"
"22907","doc2880","student","NOUN","Profession","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=lifetime","token[w-1]=love"
"10819","doc1338","acquired","VERB","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=opinions","token[w-1]=tastes"
"20202","doc2529","newspaper","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=star","token[w-1]=farmer"
"20854","doc2610","trying","VERB","Irrelavant",NA,"pos[w+1]=VERB",NA,"token[w-1]=make"
"27928","doc3525","trump","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NUM","token[w-1]=stand","token[w-1]=allanyone"
"7628","doc953","prof","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=assoc","token[w-1]=university"
"11831","doc1473","caregiver","NOUN","Irrelavant","pos[w-1]=NOUN",NA,"token[w-1]=mother",NA
"13100","doc1645","mom","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=hockey","token[w-1]=volunteer"
"4942","doc618","exec","ADJ","Irrelavant","pos[w-1]=VERB","pos[w+1]=NOUN","token[w-1]=marketing","token[w-1]=celerity"
"13493","doc1693","thank","VERB","Irrelavant","pos[w-1]=ADV","pos[w+1]=PROPN","token[w-1]=idea","token[w-1]=god"
"11366","doc1406","mind","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=hold","token[w-1]=ufb"
"27597","doc3480","first","ADV","Irrelavant","pos[w-1]=NOUN","pos[w+1]=ADJ","token[w-1]=god","token[w-1]=proud"
"10339","doc1282","uuuu","X","Irrelavant","pos[w-1]=X",NA,"token[w-1]=uuuu",NA
"29608","doc3729","term","NOUN","Irrelavant","pos[w-1]=X","pos[w+1]=NOUN","token[w-1]=nra","token[w-1]=limits"
"11364","doc1406","invisible","ADJ","Irrelavant",NA,"pos[w+1]=NOUN",NA,"token[w-1]=hold"
"18100","doc2270","raised","VERB","Irrelavant","pos[w-1]=VERB",NA,"token[w-1]=born",NA
"3146","doc399","bitches","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=AUX","token[w-1]=hate","token[w-1]=do"
"28612","doc3620","december","NOUN","Irrelavant","pos[w-1]=ADP","pos[w+1]=NOUN","token[w-1]=th","token[w-1]=love"
"8907","doc1111","civil","ADJ","Profession","pos[w-1]=ADJ","pos[w+1]=NOUN","token[w-1]=largest","token[w-1]=rights"
"10495","doc1300","proving","VERB","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=politics","token[w-1]=people"
"29598","doc3729","proud","ADJ","Personality","pos[w-1]=VERB","pos[w+1]=NOUN","token[w-1]=constitutionalist","token[w-1]=capitalist"
"22429","doc2812","private","ADJ","Irrelavant","pos[w-1]=ADJ","pos[w+1]=NOUN","token[w-1]=advocate","token[w-1]=duty"
"19641","doc2465","repectful","ADJ","Irrelavant",NA,"pos[w+1]=NOUN",NA,"token[w-1]=kindness"
"8164","doc1024","future","ADJ","Irrelavant","pos[w-1]=ADJ","pos[w+1]=NOUN","token[w-1]=present","token[w-1]=entertainer"
"24001","doc3012","gt","VERB","Irrelavant","pos[w-1]=PRON","pos[w+1]=ADJ","token[w-1]=hamptonu","token[w-1]=sofvshionable"
"12818","doc1605","can","AUX","Irrelavant",NA,"pos[w+1]=VERB",NA,"token[w-1]=change"
"15842","doc1987","musician","NOUN","Profession","pos[w-1]=DET","pos[w+1]=NOUN","token[w-1]=makerand","token[w-1]=swagufuf"
"1969","doc259","indian","ADJ","Irrelavant","pos[w-1]=ADJ","pos[w+1]=NOUN","token[w-1]=proud","token[w-1]=learner"
"11856","doc1477","le","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=que","token[w-1]=guste"
"6915","doc864","teacher","NOUN","Profession","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=student","token[w-1]=believer"
"29403","doc3705","injustices","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=AUX","token[w-1]=gift","token[w-1]=must"
"13289","doc1666","people","NOUN","Irrelavant","pos[w-1]=ADJ","pos[w+1]=ADJ","token[w-1]=lowyer","token[w-1]=friendly"
"19707","doc2471","do","AUX","Irrelavant","pos[w-1]=PRON","pos[w+1]=PART","token[w-1]=tho","token[w-1]=nt"
"17192","doc2156","constitutional","ADJ","Irrelavant","pos[w-1]=PRON","pos[w+1]=NOUN","token[w-1]=eu","token[w-1]=lawyer"
"17453","doc2190","tough","ADJ","Irrelavant",NA,"pos[w+1]=NOUN",NA,"token[w-1]=times"
"15007","doc1888","european","ADJ","Irrelavant","pos[w-1]=ADJ","pos[w+1]=NOUN","token[w-1]=british","token[w-1]=fairness"
"25068","doc3144","ever","ADV","Irrelavant","pos[w-1]=VERB",NA,"token[w-1]=pop",NA
"6255","doc778","park","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=car","token[w-1]=management"
"16003","doc2003","carreira","X","Irrelavant","pos[w-1]=X","pos[w+1]=X","token[w-1]=da","token[w-1]=grupo"
"30838","doc3884","ushanijua","X","Irrelavant","pos[w-1]=X","pos[w+1]=X","token[w-1]=ndio","token[w-1]=tayar"
"12652","doc1586","ll","VERB","Irrelavant","pos[w-1]=AUX","pos[w+1]=ADJ","token[w-1]=ideasactionafrica","token[w-1]=innovative"
"1722","doc225","cre","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=analysis","token[w-1]=arena"
"24791","doc3113","life","NOUN","Irrelavant","pos[w-1]=VERB",NA,"token[w-1]=love",NA
"11484","doc1419","cream","NOUN","Irrelavant","pos[w-1]=NOUN",NA,"token[w-1]=ice",NA
"8201","doc1029","raquel","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=ufb","token[w-1]=uf"
"31035","doc3908","wife","NOUN","Irrelavant","pos[w-1]=ADJ","pos[w+1]=NOUN","token[w-1]=worldwide","token[w-1]=mother"
"7035","doc876","whale","ADJ","Irrelavant",NA,"pos[w+1]=NOUN",NA,"token[w-1]=rider"
"2530","doc321","alien","ADJ","Irrelavant","pos[w-1]=VERB","pos[w+1]=NOUN","token[w-1]=seems","token[w-1]=concept"
"30019","doc3783","athlete","ADJ","Profession","pos[w-1]=PROPN","pos[w+1]=NOUN","token[w-1]=d","token[w-1]=land"
"4063","doc506","uu","X","Irrelavant","pos[w-1]=NOUN",NA,"token[w-1]=n",NA
"791","doc105","video","NOUN","Profession","pos[w-1]=X","pos[w+1]=NOUN","token[w-1]=arrow","token[w-1]=games"
"5200","doc652","main","ADJ","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=account","token[w-1]=actuallylilac"
"13071","doc1638","perfect","ADJ","Irrelavant","pos[w-1]=VERB","pos[w+1]=NOUN","token[w-1]=wait","token[w-1]=momentufaufatake"
"21177","doc2657","girlufdcrazy","NOUN","Irrelavant","pos[w-1]=ADJ","pos[w+1]=NOUN","token[w-1]=weird","token[w-1]=shitufa"
"20306","doc2543","arsenal","ADJ","Irrelavant",NA,NA,NA,NA
"29889","doc3766","born","VERB","Irrelavant",NA,"pos[w+1]=VERB",NA,"token[w-1]=bred"
"9580","doc1194","student","NOUN","Profession","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=law","token[w-1]=round"
"7193","doc898","ready","ADJ","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=mingle","token[w-1]=offer"
"26915","doc3392","snarky","ADJ","Irrelavant","pos[w-1]=ADV","pos[w+1]=NOUN","token[w-1]=super","token[w-1]=jointheresistance"
"27519","doc3469","want","VERB","Irrelavant","pos[w-1]=ADV","pos[w+1]=ADJ","token[w-1]=n<U+393C><U+3E32>t","token[w-1]=aoc"
"5826","doc728","site","NOUN","Profession","pos[w-1]=ADJ","pos[w+1]=NOUN","token[w-1]=personal","token[w-1]=uf"
"7668","doc957","love","VERB","Irrelavant","pos[w-1]=VERB","pos[w+1]=ADJ","token[w-1]=live","token[w-1]=ubufef"
"11779","doc1463","trustcryptobinary","ADJ","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=tradertransparency","token[w-1]=options"
"28470","doc3602","middle","ADJ","Irrelavant","pos[w-1]=ADP","pos[w+1]=NOUN","token[w-1]=bloom","token[w-1]=age"
"23413","doc2939","lighting","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=stage","token[w-1]=httpstcodpfnjse"
"3278","doc413","news","NOUN","Irrelavant","pos[w-1]=ADJ","pos[w+1]=NOUN","token[w-1]=general","token[w-1]=haha"
"19554","doc2456","service","NOUN","Profession","pos[w-1]=NOUN",NA,"token[w-1]=administration",NA
"26491","doc3346","lgbt","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=queer","token[w-1]=gender"
"14146","doc1780","dark","ADJ","Irrelavant","pos[w-1]=VERB","pos[w+1]=NOUN","token[w-1]=dloves","token[w-1]=horse"
"25018","doc3141","inequality","NOUN","Irrelavant","pos[w-1]=ADJ","pos[w+1]=NOUN","token[w-1]=interdisciplinarian","token[w-1]=wlv"
"14517","doc1836","exhack","VERB","Irrelavant","pos[w-1]=NOUN","pos[w+1]=ADJ","token[w-1]=books","token[w-1]=local"
"26941","doc3396","christ","NOUN","Irrelavant","pos[w-1]=VERB",NA,"token[w-1]=lost",NA
"26187","doc3306","bonus","CCONJ","Irrelavant","pos[w-1]=NOUN","pos[w+1]=VERB","token[w-1]=merrybet","token[w-1]=register"
"1229","doc164","uaufefpoc","ADJ","Irrelavant","pos[w-1]=X","pos[w+1]=NOUN","token[w-1]=mami","token[w-1]=sc"
"5738","doc716","im","X","Irrelavant",NA,"pos[w+1]=X",NA,"token[w-1]=httpstcozhvhjxm"
"11101","doc1373","now","ADV","Irrelavant","pos[w-1]=NOUN","pos[w+1]=VERB","token[w-1]=requests","token[w-1]=shipping"
"25321","doc3180","mitchell","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=jack","token[w-1]=archives"
"16001","doc2003","cio","X","Irrelavant","pos[w-1]=PUNCT","pos[w+1]=X","token[w-1]=<U+653C><U+3E64>","token[w-1]=da"
"12222","doc1530","i","PRON","Irrelavant","pos[w-1]=PUNCT","pos[w+1]=AUX","token[w-1]=<U+393C><U+3E35>","token[w-1]=m"
"25206","doc3164","entrepreneur","NOUN","Profession","pos[w-1]=ADJ","pos[w+1]=ADV","token[w-1]=social","token[w-1]=well"
"17087","doc2142","marketing","NOUN","Profession",NA,"pos[w+1]=ADJ",NA,"token[w-1]=social"
"22159","doc2773","account","NOUN","Profession","pos[w-1]=ADJ","pos[w+1]=NOUN","token[w-1]=new","token[w-1]=twitter"
"12601","doc1580","updates","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=news","token[w-1]=account"
"22353","doc2803","ela","X","Irrelavant","pos[w-1]=X","pos[w+1]=X","token[w-1]=district","token[w-1]=ss"
"12540","doc1572","uuuuu","X","Irrelavant","pos[w-1]=X","pos[w+1]=X","token[w-1]=uuuuu","token[w-1]=httpstcohhauqgrhp"
"11639","doc1449","christ","NOUN","Irrelavant","pos[w-1]=NOUN",NA,"token[w-1]=jesus",NA
"22363","doc2803","uufef","ADP","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=huskies","token[w-1]=uufef"
"25280","doc3177","love","VERB","Irrelavant",NA,"pos[w+1]=NOUN",NA,"token[w-1]=family"
"11495","doc1424","bio","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=none","token[w-1]=ufuf"
"9833","doc1224","proud","ADJ","Personality",NA,"pos[w+1]=VERB",NA,"token[w-1]=represent"
"4001","doc497","pulseit","NOUN","Irrelavant","pos[w-1]=NOUN",NA,"token[w-1]=magazine",NA
"5808","doc727","student","NOUN","Profession","pos[w-1]=ADJ","pos[w+1]=NOUN","token[w-1]=senior","token[w-1]=university"
"11738","doc1458","retweets","VERB","Irrelavant","pos[w-1]=PRON","pos[w+1]=NOUN","token[w-1]=mine","token[w-1]=endorsements"
"17351","doc2174","ian","ADJ","Irrelavant","pos[w-1]=X","pos[w+1]=NOUN","token[w-1]=chayla","token[w-1]=writer"
"6218","doc775","<U+393C><U+3E35>","PUNCT","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=advocate","token[w-1]=host"
"21114","doc2651","a","DET","Irrelavant","pos[w-1]=X","pos[w+1]=PUNCT","token[w-1]=con","token[w-1]=<U+663C><U+3E31>"
"23606","doc2963","home","NOUN","Irrelavant","pos[w-1]=ADP","pos[w+1]=NOUN","token[w-1]=zaria","token[w-1]=boy"
"13557","doc1703","politics","NOUN","Hobbies","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=life","token[w-1]=technology"
"15532","doc1952","reality","NOUN","Irrelavant",NA,"pos[w+1]=NOUN",NA,"token[w-1]=tv"
"22021","doc2758","colleges","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=ida","token[w-1]=funeral"
"9188","doc1150","dignity","NOUN","Irrelavant","pos[w-1]=NOUN",NA,"token[w-1]=freedom",NA
"26573","doc3355","diosa","X","Irrelavant","pos[w-1]=X","pos[w+1]=X","token[w-1]=estudiosa","token[w-1]=de"
"24852","doc3120","phd","VERB","Irrelavant",NA,"pos[w+1]=PRON",NA,"token[w-1]=philosophy"
"23313","doc2930","practising","VERB","Irrelavant","pos[w-1]=PRON","pos[w+1]=NOUN","token[w-1]=u","token[w-1]=muslim"
"5638","doc703","product","NOUN","Profession",NA,"pos[w+1]=ADJ",NA,"token[w-1]=classic"
"5456","doc678","never","ADV","Irrelavant","pos[w-1]=NOUN","pos[w+1]=VERB","token[w-1]=success","token[w-1]=reveal"
"26249","doc3315","army","NOUN","Profession",NA,"pos[w+1]=PRON",NA,"token[w-1]=u"
"17508","doc2195","communications","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=VERB","token[w-1]=politics","token[w-1]=travel"
"19896","doc2494","im","ADJ","Irrelavant",NA,"pos[w+1]=ADJ",NA,"token[w-1]=submissive"
"30127","doc3794","jesus","ADJ","Irrelavant",NA,"pos[w+1]=ADJ",NA,"token[w-1]=lordamen"
"10010","doc1243","uufu","X","Irrelavant","pos[w-1]=X","pos[w+1]=X","token[w-1]=uaucc","token[w-1]=ucuuuc"
"30921","doc3892","ueuc","X","Irrelavant","pos[w-1]=X","pos[w+1]=ADJ","token[w-1]=uuuccuucc","token[w-1]=uuud"
"3142","doc398","welcome","ADJ","Irrelavant",NA,"pos[w+1]=NOUN",NA,"token[w-1]=world"
"16793","doc2106","rn","NOUN","Irrelavant","pos[w-1]=VERB","pos[w+1]=NOUN","token[w-1]=bsn","token[w-1]=actor"
"6788","doc849","experts","NOUN","Irrelavant",NA,"pos[w+1]=ADV",NA,"token[w-1]=online"
"822","doc109","community","NOUN","Profession","pos[w-1]=ADJ",NA,"token[w-1]=american",NA
"24601","doc3086","accepting","VERB","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=news","token[w-1]=news"
"13645","doc1714","wisecracks","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=ADV","token[w-1]=post","token[w-1]=relentlessly"
"22415","doc2812","school","NOUN","Profession","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=community","token[w-1]=board"
"14444","doc1825","friends","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=family","token[w-1]=teachers"
"19167","doc2406","trust","NOUN","Irrelavant","pos[w-1]=VERB","pos[w+1]=PRON","token[w-1]=know","token[w-1]=i"
"5202","doc653","csulb","X","Irrelavant",NA,"pos[w+1]=X",NA,"token[w-1]=ufa"
"5118","doc643","now","ADV","Irrelavant","pos[w-1]=VERB",NA,"token[w-1]=speak",NA
"20608","doc2580","sexy","ADV","Irrelavant","pos[w-1]=NOUN","pos[w+1]=ADV","token[w-1]=mom","token[w-1]=beast"
"12399","doc1554","vyrusky","PROPN","Irrelavant","pos[w-1]=PROPN",NA,"token[w-1]=dj",NA
"28130","doc3551","magic","NOUN","Hobbies","pos[w-1]=NOUN",NA,"token[w-1]=madness",NA
"31205","doc3928","receive","VERB","Irrelavant","pos[w-1]=VERB","pos[w+1]=PUNCT","token[w-1]=believe","token[w-1]=<U+393C><U+3E35>"
"6069","doc756","agbontaen","ADJ","Irrelavant","pos[w-1]=ADP","pos[w+1]=NOUN","token[w-1]=rapper","token[w-1]=emmanuel"
"10824","doc1339","year","NOUN","Irrelavant","pos[w-1]=ADJ","pos[w+1]=NOUN","token[w-1]=rifat","token[w-1]=experience"
"2811","doc359","gma","X","Irrelavant","pos[w-1]=X","pos[w+1]=X","token[w-1]=kadeg","token[w-1]=gian"
"26425","doc3341","signer","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=lead","token[w-1]=love"
"3597","doc449","customerexperience","NOUN","Irrelavant","pos[w-1]=NOUN",NA,"token[w-1]=cx",NA
"3045","doc388","health","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=crusader","token[w-1]=inequities"
"16194","doc2028","maga","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=godfamilyusa","token[w-1]=buildthatwall"
"23979","doc3011","big","ADJ","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=billa","token[w-1]=fan"
"29952","doc3775","<U+393C><U+3E35><U+393C><U+3E35><U+393C><U+3E35><U+393C><U+3E35>","PUNCT","Irrelavant",NA,"pos[w+1]=VERB",NA,"token[w-1]=follow"
"23548","doc2956","pinned","VERB","Irrelavant","pos[w-1]=ADP","pos[w+1]=ADJ","token[w-1]=like","token[w-1]=good"
"17619","doc2206","care","NOUN","Irrelavant","pos[w-1]=VERB",NA,"token[w-1]=love",NA
"28840","doc3646","cancer","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=year","token[w-1]=survivor"
"28724","doc3630","committe","ADJ","Irrelavant","pos[w-1]=NOUN","pos[w+1]=ADJ","token[w-1]=congress","token[w-1]=ufexpresident"
"4539","doc571","rider","NOUN","Irrelavant",NA,"pos[w+1]=NOUN",NA,"token[w-1]=university"
"6254","doc778","car","NOUN","Irrelavant","pos[w-1]=VERB","pos[w+1]=NOUN","token[w-1]=established","token[w-1]=park"
"28847","doc3647","ministry","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=member","token[w-1]=repentance"
"10730","doc1329","fc","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=chelsea","token[w-1]=fan"
"15119","doc1902","cloud","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=development","token[w-1]=services"
"9689","doc1204","life","NOUN","Irrelavant","pos[w-1]=NOUN",NA,"token[w-1]=coffee",NA
"20838","doc2608","ufcuffd","ADJ","Irrelavant","pos[w-1]=DET","pos[w+1]=ADJ","token[w-1]=a","token[w-1]=mexican"
"18131","doc2273","events","NOUN","Irrelavant","pos[w-1]=ADJ","pos[w+1]=NOUN","token[w-1]=current","token[w-1]=world"
"8810","doc1098","sanaanyeusi","PRON","Irrelavant","pos[w-1]=VERB","pos[w+1]=PROPN","token[w-1]=watch","token[w-1]=youtube"
"20134","doc2521","best","ADJ","Irrelavant","pos[w-1]=PRON","pos[w+1]=ADV","token[w-1]=im","token[w-1]=therefore"
"24994","doc3138","insaf","NOUN","Irrelavant","pos[w-1]=NOUN",NA,"token[w-1]=tahrek",NA
"16130","doc2020","muhalli","INTJ","Irrelavant",NA,"pos[w+1]=PROPN",NA,"token[w-1]=ufc"
"5703","doc710","artist","NOUN","Profession","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=convergence","token[w-1]=author"
